E_MeV,T_e_MeV,T_max_MeV,dsigma_nue_cm2_per_MeV,dsigma_nux_cm2_per_MeV
2.3561497326203207,8.9,2.1256459505850573,0.0,0.0
2.3561497326203207,9.0,2.1256459505850573,0.0,0.0
2.3561497326203207,9.1,2.1256459505850573,0.0,0.0
2.3561497326203207,9.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,9.3,2.1256459505850573,0.0,0.0
2.3561497326203207,9.4,2.1256459505850573,0.0,0.0
2.3561497326203207,9.5,2.1256459505850573,0.0,0.0
2.3561497326203207,9.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,9.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,9.8,2.1256459505850573,0.0,0.0
2.3561497326203207,9.9,2.1256459505850573,0.0,0.0
2.3561497326203207,10.0,2.1256459505850573,0.0,0.0
2.3561497326203207,10.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,10.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,10.3,2.1256459505850573,0.0,0.0
2.3561497326203207,10.4,2.1256459505850573,0.0,0.0
2.3561497326203207,10.5,2.1256459505850573,0.0,0.0
2.3561497326203207,10.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,10.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,10.8,2.1256459505850573,0.0,0.0
2.3561497326203207,10.9,2.1256459505850573,0.0,0.0
2.3561497326203207,11.0,2.1256459505850573,0.0,0.0
2.3561497326203207,11.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,11.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,11.3,2.1256459505850573,0.0,0.0
2.3561497326203207,11.4,2.1256459505850573,0.0,0.0
2.3561497326203207,11.5,2.1256459505850573,0.0,0.0
2.3561497326203207,11.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,11.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,11.8,2.1256459505850573,0.0,0.0
2.3561497326203207,11.9,2.1256459505850573,0.0,0.0
2.3561497326203207,12.0,2.1256459505850573,0.0,0.0
2.3561497326203207,12.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,12.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,12.3,2.1256459505850573,0.0,0.0
2.3561497326203207,12.4,2.1256459505850573,0.0,0.0
2.3561497326203207,12.5,2.1256459505850573,0.0,0.0
2.3561497326203207,12.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,12.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,12.8,2.1256459505850573,0.0,0.0
2.3561497326203207,12.9,2.1256459505850573,0.0,0.0
2.3561497326203207,13.0,2.1256459505850573,0.0,0.0
2.3561497326203207,13.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,13.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,13.3,2.1256459505850573,0.0,0.0
2.3561497326203207,13.4,2.1256459505850573,0.0,0.0
2.3561497326203207,13.5,2.1256459505850573,0.0,0.0
2.3561497326203207,13.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,13.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,13.8,2.1256459505850573,0.0,0.0
2.3561497326203207,13.9,2.1256459505850573,0.0,0.0
2.3561497326203207,14.0,2.1256459505850573,0.0,0.0
2.3561497326203207,14.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,14.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,14.3,2.1256459505850573,0.0,0.0
2.3561497326203207,14.4,2.1256459505850573,0.0,0.0
2.3561497326203207,14.5,2.1256459505850573,0.0,0.0
2.3561497326203207,14.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,14.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,14.8,2.1256459505850573,0.0,0.0
2.3561497326203207,14.9,2.1256459505850573,0.0,0.0
2.3561497326203207,15.0,2.1256459505850573,0.0,0.0
2.3561497326203207,15.100000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,15.200000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,15.3,2.1256459505850573,0.0,0.0
2.3561497326203207,15.4,2.1256459505850573,0.0,0.0
2.3561497326203207,15.5,2.1256459505850573,0.0,0.0
2.3561497326203207,15.600000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,15.700000000000001,2.1256459505850573,0.0,0.0
2.3561497326203207,15.8,2.1256459505850573,0.0,0.0
2.3561497326203207,15.9,2.1256459505850573,0.0,0.0
2.3561497326203207,16.0,2.1256459505850573,0.0,0.0
2.3561497326203207,16.1,2.1256459505850573,0.0,0.0
2.3561497326203207,16.2,2.1256459505850573,0.0,0.0
2.3561497326203207,16.3,2.1256459505850573,0.0,0.0
2.3561497326203207,16.400000000000002,2.1256459505850573,0.0,0.0
2.3561497326203207,16.5,2.1256459505850573,0.0,0.0
2.3561497326203207,16.6,2.1256459505850573,0.0,0.0
2.3561497326203207,16.7,2.1256459505850573,0.0,0.0
2.3561497326203207,16.8,2.1256459505850573,0.0,0.0
2.3561497326203207,16.900000000000002,2.1256459505850573,0.0,0.0
2.3561497326203207,17.0,2.1256459505850573,0.0,0.0
2.3561497326203207,17.1,2.1256459505850573,0.0,0.0
2.3561497326203207,17.2,2.1256459505850573,0.0,0.0
2.3561497326203207,17.3,2.1256459505850573,0.0,0.0
2.3561497326203207,17.400000000000002,2.1256459505850573,0.0,0.0
2.3561497326203207,17.5,2.1256459505850573,0.0,0.0
2.3561497326203207,17.6,2.1256459505850573,0.0,0.0
2.3561497326203207,17.7,2.1256459505850573,0.0,0.0
2.3561497326203207,17.8,2.1256459505850573,0.0,0.0
2.3561497326203207,17.900000000000002,2.1256459505850573,0.0,0.0
2.3561497326203207,18.0,2.1256459505850573,0.0,0.0
2.456417112299465,0.0,2.224989167386709,1.0134643851277216e-44,2.1662634833573844e-45
2.456417112299465,0.1,2.224989167386709,1.0036500094552303e-44,2.1018605627568122e-45
2.456417112299465,0.2,2.224989167386709,9.941409526610632e-45,2.0405108309394843e-45
2.456417112299465,0.30000000000000004,2.224989167386709,9.849372147452209e-45,1.9822142879054003e-45
2.456417112299465,0.4,2.224989167386709,9.760387957077029e-45,1.9269709336545602e-45
2.456417112299465,0.5,2.224989167386709,9.674456955485093e-45,1.8747807681869653e-45
2.456417112299465,0.6000000000000001,2.224989167386709,9.591579142676397e-45,1.8256437915026132e-45
2.456417112299465,0.7000000000000001,2.224989167386709,9.511754518650949e-45,1.7795600036015065e-45
2.456417112299465,0.8,2.224989167386709,9.434983083408745e-45,1.7365294044836428e-45
2.456417112299465,0.9,2.224989167386709,9.361264836949787e-45,1.6965519941490243e-45
2.456417112299465,1.0,2.224989167386709,9.29059977927407e-45,1.6596277725976497e-45
2.456417112299465,1.1,2.224989167386709,9.222987910381595e-45,1.6257567398295188e-45
2.456417112299465,1.2000000000000002,2.224989167386709,9.15842923027237e-45,1.5949388958446324e-45
2.456417112299465,1.3,2.224989167386709,9.096923738946384e-45,1.56717424064299e-45
2.456417112299465,1.4000000000000001,2.224989167386709,9.038471436403648e-45,1.5424627742245918e-45
2.456417112299465,1.5,2.224989167386709,8.98307232264415e-45,1.5208044965894375e-45
2.456417112299465,1.6,2.224989167386709,8.9307263976679e-45,1.502199407737528e-45
2.456417112299465,1.7000000000000002,2.224989167386709,8.881433661474892e-45,1.486647507668862e-45
2.456417112299465,1.8,2.224989167386709,8.83519411406513e-45,1.4741487963834406e-45
2.456417112299465,1.9000000000000001,2.224989167386709,8.792007755438612e-45,1.464703273881263e-45
2.456417112299465,2.0,2.224989167386709,8.751874585595336e-45,1.4583109401623297e-45
2.456417112299465,2.1,2.224989167386709,8.714794604535308e-45,1.454971795226641e-45
2.456417112299465,2.2,2.224989167386709,8.680767812258521e-45,1.4546858390741958e-45
2.456417112299465,2.3000000000000003,2.224989167386709,0.0,0.0
2.456417112299465,2.4000000000000004,2.224989167386709,0.0,0.0
2.456417112299465,2.5,2.224989167386709,0.0,0.0
2.456417112299465,2.6,2.224989167386709,0.0,0.0
2.456417112299465,2.7,2.224989167386709,0.0,0.0
2.456417112299465,2.8000000000000003,2.224989167386709,0.0,0.0
2.456417112299465,2.9000000000000004,2.224989167386709,0.0,0.0
2.456417112299465,3.0,2.224989167386709,0.0,0.0
2.456417112299465,3.1,2.224989167386709,0.0,0.0
2.456417112299465,3.2,2.224989167386709,0.0,0.0
2.456417112299465,3.3000000000000003,2.224989167386709,0.0,0.0
2.456417112299465,3.4000000000000004,2.224989167386709,0.0,0.0
2.456417112299465,3.5,2.224989167386709,0.0,0.0
2.456417112299465,3.6,2.224989167386709,0.0,0.0
2.456417112299465,3.7,2.224989167386709,0.0,0.0
2.456417112299465,3.8000000000000003,2.224989167386709,0.0,0.0
2.456417112299465,3.9000000000000004,2.224989167386709,0.0,0.0
2.456417112299465,4.0,2.224989167386709,0.0,0.0
2.456417112299465,4.1000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,4.2,2.224989167386709,0.0,0.0
2.456417112299465,4.3,2.224989167386709,0.0,0.0
2.456417112299465,4.4,2.224989167386709,0.0,0.0
2.456417112299465,4.5,2.224989167386709,0.0,0.0
2.456417112299465,4.6000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,4.7,2.224989167386709,0.0,0.0
2.456417112299465,4.800000000000001,2.224989167386709,0.0,0.0
2.456417112299465,4.9,2.224989167386709,0.0,0.0
2.456417112299465,5.0,2.224989167386709,0.0,0.0
2.456417112299465,5.1000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,5.2,2.224989167386709,0.0,0.0
2.456417112299465,5.300000000000001,2.224989167386709,0.0,0.0
2.456417112299465,5.4,2.224989167386709,0.0,0.0
2.456417112299465,5.5,2.224989167386709,0.0,0.0
2.456417112299465,5.6000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,5.7,2.224989167386709,0.0,0.0
2.456417112299465,5.800000000000001,2.224989167386709,0.0,0.0
2.456417112299465,5.9,2.224989167386709,0.0,0.0
2.456417112299465,6.0,2.224989167386709,0.0,0.0
2.456417112299465,6.1000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,6.2,2.224989167386709,0.0,0.0
2.456417112299465,6.300000000000001,2.224989167386709,0.0,0.0
2.456417112299465,6.4,2.224989167386709,0.0,0.0
2.456417112299465,6.5,2.224989167386709,0.0,0.0
2.456417112299465,6.6000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,6.7,2.224989167386709,0.0,0.0
2.456417112299465,6.800000000000001,2.224989167386709,0.0,0.0
2.456417112299465,6.9,2.224989167386709,0.0,0.0
2.456417112299465,7.0,2.224989167386709,0.0,0.0
2.456417112299465,7.1000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,7.2,2.224989167386709,0.0,0.0
2.456417112299465,7.300000000000001,2.224989167386709,0.0,0.0
2.456417112299465,7.4,2.224989167386709,0.0,0.0
2.456417112299465,7.5,2.224989167386709,0.0,0.0
2.456417112299465,7.6000000000000005,2.224989167386709,0.0,0.0
2.456417112299465,7.7,2.224989167386709,0.0,0.0
2.456417112299465,7.800000000000001,2.224989167386709,0.0,0.0
2.456417112299465,7.9,2.224989167386709,0.0,0.0
2.456417112299465,8.0,2.224989167386709,0.0,0.0
2.456417112299465,8.1,2.224989167386709,0.0,0.0
2.456417112299465,8.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,8.3,2.224989167386709,0.0,0.0
2.456417112299465,8.4,2.224989167386709,0.0,0.0
2.456417112299465,8.5,2.224989167386709,0.0,0.0
2.456417112299465,8.6,2.224989167386709,0.0,0.0
2.456417112299465,8.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,8.8,2.224989167386709,0.0,0.0
2.456417112299465,8.9,2.224989167386709,0.0,0.0
2.456417112299465,9.0,2.224989167386709,0.0,0.0
2.456417112299465,9.1,2.224989167386709,0.0,0.0
2.456417112299465,9.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,9.3,2.224989167386709,0.0,0.0
2.456417112299465,9.4,2.224989167386709,0.0,0.0
2.456417112299465,9.5,2.224989167386709,0.0,0.0
2.456417112299465,9.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,9.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,9.8,2.224989167386709,0.0,0.0
2.456417112299465,9.9,2.224989167386709,0.0,0.0
2.456417112299465,10.0,2.224989167386709,0.0,0.0
2.456417112299465,10.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,10.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,10.3,2.224989167386709,0.0,0.0
2.456417112299465,10.4,2.224989167386709,0.0,0.0
2.456417112299465,10.5,2.224989167386709,0.0,0.0
2.456417112299465,10.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,10.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,10.8,2.224989167386709,0.0,0.0
2.456417112299465,10.9,2.224989167386709,0.0,0.0
2.456417112299465,11.0,2.224989167386709,0.0,0.0
2.456417112299465,11.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,11.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,11.3,2.224989167386709,0.0,0.0
2.456417112299465,11.4,2.224989167386709,0.0,0.0
2.456417112299465,11.5,2.224989167386709,0.0,0.0
2.456417112299465,11.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,11.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,11.8,2.224989167386709,0.0,0.0
2.456417112299465,11.9,2.224989167386709,0.0,0.0
2.456417112299465,12.0,2.224989167386709,0.0,0.0
2.456417112299465,12.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,12.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,12.3,2.224989167386709,0.0,0.0
2.456417112299465,12.4,2.224989167386709,0.0,0.0
2.456417112299465,12.5,2.224989167386709,0.0,0.0
2.456417112299465,12.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,12.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,12.8,2.224989167386709,0.0,0.0
2.456417112299465,12.9,2.224989167386709,0.0,0.0
2.456417112299465,13.0,2.224989167386709,0.0,0.0
2.456417112299465,13.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,13.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,13.3,2.224989167386709,0.0,0.0
2.456417112299465,13.4,2.224989167386709,0.0,0.0
2.456417112299465,13.5,2.224989167386709,0.0,0.0
2.456417112299465,13.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,13.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,13.8,2.224989167386709,0.0,0.0
2.456417112299465,13.9,2.224989167386709,0.0,0.0
2.456417112299465,14.0,2.224989167386709,0.0,0.0
2.456417112299465,14.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,14.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,14.3,2.224989167386709,0.0,0.0
2.456417112299465,14.4,2.224989167386709,0.0,0.0
2.456417112299465,14.5,2.224989167386709,0.0,0.0
2.456417112299465,14.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,14.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,14.8,2.224989167386709,0.0,0.0
2.456417112299465,14.9,2.224989167386709,0.0,0.0
2.456417112299465,15.0,2.224989167386709,0.0,0.0
2.456417112299465,15.100000000000001,2.224989167386709,0.0,0.0
2.456417112299465,15.200000000000001,2.224989167386709,0.0,0.0
2.456417112299465,15.3,2.224989167386709,0.0,0.0
2.456417112299465,15.4,2.224989167386709,0.0,0.0
2.456417112299465,15.5,2.224989167386709,0.0,0.0
2.456417112299465,15.600000000000001,2.224989167386709,0.0,0.0
2.456417112299465,15.700000000000001,2.224989167386709,0.0,0.0
2.456417112299465,15.8,2.224989167386709,0.0,0.0
2.456417112299465,15.9,2.224989167386709,0.0,0.0
2.456417112299465,16.0,2.224989167386709,0.0,0.0
2.456417112299465,16.1,2.224989167386709,0.0,0.0
2.456417112299465,16.2,2.224989167386709,0.0,0.0
2.456417112299465,16.3,2.224989167386709,0.0,0.0
2.456417112299465,16.400000000000002,2.224989167386709,0.0,0.0
2.456417112299465,16.5,2.224989167386709,0.0,0.0
2.456417112299465,16.6,2.224989167386709,0.0,0.0
2.456417112299465,16.7,2.224989167386709,0.0,0.0
2.456417112299465,16.8,2.224989167386709,0.0,0.0
2.456417112299465,16.900000000000002,2.224989167386709,0.0,0.0
2.456417112299465,17.0,2.224989167386709,0.0,0.0
2.456417112299465,17.1,2.224989167386709,0.0,0.0
2.456417112299465,17.2,2.224989167386709,0.0,0.0
2.456417112299465,17.3,2.224989167386709,0.0,0.0
2.456417112299465,17.400000000000002,2.224989167386709,0.0,0.0
2.456417112299465,17.5,2.224989167386709,0.0,0.0
2.456417112299465,17.6,2.224989167386709,0.0,0.0
2.456417112299465,17.7,2.224989167386709,0.0,0.0
2.456417112299465,17.8,2.224989167386709,0.0,0.0
2.456417112299465,17.900000000000002,2.224989167386709,0.0,0.0
2.456417112299465,18.0,2.224989167386709,0.0,0.0
2.5566844919786096,0.0,2.3243982855598295,1.0134643851277216e-44,2.1662634833573844e-45
2.5566844919786096,0.1,2.3243982855598295,1.0041221156258433e-44,2.1039870404448644e-45
2.5566844919786096,0.2,2.3243982855598295,9.950616867612878e-45,2.0445290039055736e-45
2.5566844919786096,0.30000000000000004,2.3243982855598295,9.862830985340552e-45,1.987889373739513e-45
2.5566844919786096,0.4,2.3243982855598295,9.777863509441457e-45,1.9340681499466812e-45
2.5566844919786096,0.5,2.3243982855598295,9.695714439915592e-45,1.88306533252708e-45
2.5566844919786096,0.6000000000000001,2.3243982855598295,9.616383776762955e-45,1.834880921480708e-45
2.5566844919786096,0.7000000000000001,2.3243982855598295,9.53987151998355e-45,1.7895149168075655e-45
2.5566844919786096,0.8,2.3243982855598295,9.466177669577372e-45,1.746967318507653e-45
2.5566844919786096,0.9,2.3243982855598295,9.395302225544424e-45,1.7072381265809697e-45
2.5566844919786096,1.0,2.3243982855598295,9.327245187884709e-45,1.6703273410275166e-45
2.5566844919786096,1.1,2.3243982855598295,9.26200655659822e-45,1.6362349618472923e-45
2.5566844919786096,1.2000000000000002,2.3243982855598295,9.199586331684962e-45,1.604960989040298e-45
2.5566844919786096,1.3,2.3243982855598295,9.139984513144935e-45,1.576505422606534e-45
2.5566844919786096,1.4000000000000001,2.3243982855598295,9.083201100978133e-45,1.550868262545998e-45
2.5566844919786096,1.5,2.3243982855598295,9.029236095184564e-45,1.5280495088586935e-45
2.5566844919786096,1.6,2.3243982855598295,8.978089495764224e-45,1.5080491615446174e-45
2.5566844919786096,1.7000000000000002,2.3243982855598295,8.929761302717116e-45,1.4908672206037717e-45
2.5566844919786096,1.8,2.3243982855598295,8.884251516043235e-45,1.4765036860361552e-45
2.5566844919786096,1.9000000000000001,2.3243982855598295,8.841560135742585e-45,1.4649585578417683e-45
2.5566844919786096,2.0,2.3243982855598295,8.801687161815162e-45,1.456231836020611e-45
2.5566844919786096,2.1,2.3243982855598295,8.76463259426097e-45,1.4503235205726835e-45
2.5566844919786096,2.2,2.3243982855598295,8.73039643308001e-45,1.4472336114979857e-45
2.5566844919786096,2.3000000000000003,2.3243982855598295,8.698978678272278e-45,1.4469621087965174e-45
2.5566844919786096,2.4000000000000004,2.3243982855598295,0.0,0.0
2.5566844919786096,2.5,2.3243982855598295,0.0,0.0
2.5566844919786096,2.6,2.3243982855598295,0.0,0.0
2.5566844919786096,2.7,2.3243982855598295,0.0,0.0
2.5566844919786096,2.8000000000000003,2.3243982855598295,0.0,0.0
2.5566844919786096,2.9000000000000004,2.3243982855598295,0.0,0.0
2.5566844919786096,3.0,2.3243982855598295,0.0,0.0
2.5566844919786096,3.1,2.3243982855598295,0.0,0.0
2.5566844919786096,3.2,2.3243982855598295,0.0,0.0
2.5566844919786096,3.3000000000000003,2.3243982855598295,0.0,0.0
2.5566844919786096,3.4000000000000004,2.3243982855598295,0.0,0.0
2.5566844919786096,3.5,2.3243982855598295,0.0,0.0
2.5566844919786096,3.6,2.3243982855598295,0.0,0.0
2.5566844919786096,3.7,2.3243982855598295,0.0,0.0
2.5566844919786096,3.8000000000000003,2.3243982855598295,0.0,0.0
2.5566844919786096,3.9000000000000004,2.3243982855598295,0.0,0.0
2.5566844919786096,4.0,2.3243982855598295,0.0,0.0
2.5566844919786096,4.1000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,4.2,2.3243982855598295,0.0,0.0
2.5566844919786096,4.3,2.3243982855598295,0.0,0.0
2.5566844919786096,4.4,2.3243982855598295,0.0,0.0
2.5566844919786096,4.5,2.3243982855598295,0.0,0.0
2.5566844919786096,4.6000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,4.7,2.3243982855598295,0.0,0.0
2.5566844919786096,4.800000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,4.9,2.3243982855598295,0.0,0.0
2.5566844919786096,5.0,2.3243982855598295,0.0,0.0
2.5566844919786096,5.1000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,5.2,2.3243982855598295,0.0,0.0
2.5566844919786096,5.300000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,5.4,2.3243982855598295,0.0,0.0
2.5566844919786096,5.5,2.3243982855598295,0.0,0.0
2.5566844919786096,5.6000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,5.7,2.3243982855598295,0.0,0.0
2.5566844919786096,5.800000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,5.9,2.3243982855598295,0.0,0.0
2.5566844919786096,6.0,2.3243982855598295,0.0,0.0
2.5566844919786096,6.1000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,6.2,2.3243982855598295,0.0,0.0
2.5566844919786096,6.300000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,6.4,2.3243982855598295,0.0,0.0
2.5566844919786096,6.5,2.3243982855598295,0.0,0.0
2.5566844919786096,6.6000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,6.7,2.3243982855598295,0.0,0.0
2.5566844919786096,6.800000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,6.9,2.3243982855598295,0.0,0.0
2.5566844919786096,7.0,2.3243982855598295,0.0,0.0
2.5566844919786096,7.1000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,7.2,2.3243982855598295,0.0,0.0
2.5566844919786096,7.300000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,7.4,2.3243982855598295,0.0,0.0
2.5566844919786096,7.5,2.3243982855598295,0.0,0.0
2.5566844919786096,7.6000000000000005,2.3243982855598295,0.0,0.0
2.5566844919786096,7.7,2.3243982855598295,0.0,0.0
2.5566844919786096,7.800000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,7.9,2.3243982855598295,0.0,0.0
2.5566844919786096,8.0,2.3243982855598295,0.0,0.0
2.5566844919786096,8.1,2.3243982855598295,0.0,0.0
2.5566844919786096,8.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,8.3,2.3243982855598295,0.0,0.0
2.5566844919786096,8.4,2.3243982855598295,0.0,0.0
2.5566844919786096,8.5,2.3243982855598295,0.0,0.0
2.5566844919786096,8.6,2.3243982855598295,0.0,0.0
2.5566844919786096,8.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,8.8,2.3243982855598295,0.0,0.0
2.5566844919786096,8.9,2.3243982855598295,0.0,0.0
2.5566844919786096,9.0,2.3243982855598295,0.0,0.0
2.5566844919786096,9.1,2.3243982855598295,0.0,0.0
2.5566844919786096,9.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,9.3,2.3243982855598295,0.0,0.0
2.5566844919786096,9.4,2.3243982855598295,0.0,0.0
2.5566844919786096,9.5,2.3243982855598295,0.0,0.0
2.5566844919786096,9.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,9.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,9.8,2.3243982855598295,0.0,0.0
2.5566844919786096,9.9,2.3243982855598295,0.0,0.0
2.5566844919786096,10.0,2.3243982855598295,0.0,0.0
2.5566844919786096,10.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,10.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,10.3,2.3243982855598295,0.0,0.0
2.5566844919786096,10.4,2.3243982855598295,0.0,0.0
2.5566844919786096,10.5,2.3243982855598295,0.0,0.0
2.5566844919786096,10.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,10.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,10.8,2.3243982855598295,0.0,0.0
2.5566844919786096,10.9,2.3243982855598295,0.0,0.0
2.5566844919786096,11.0,2.3243982855598295,0.0,0.0
2.5566844919786096,11.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,11.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,11.3,2.3243982855598295,0.0,0.0
2.5566844919786096,11.4,2.3243982855598295,0.0,0.0
2.5566844919786096,11.5,2.3243982855598295,0.0,0.0
2.5566844919786096,11.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,11.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,11.8,2.3243982855598295,0.0,0.0
2.5566844919786096,11.9,2.3243982855598295,0.0,0.0
2.5566844919786096,12.0,2.3243982855598295,0.0,0.0
2.5566844919786096,12.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,12.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,12.3,2.3243982855598295,0.0,0.0
2.5566844919786096,12.4,2.3243982855598295,0.0,0.0
2.5566844919786096,12.5,2.3243982855598295,0.0,0.0
2.5566844919786096,12.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,12.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,12.8,2.3243982855598295,0.0,0.0
2.5566844919786096,12.9,2.3243982855598295,0.0,0.0
2.5566844919786096,13.0,2.3243982855598295,0.0,0.0
2.5566844919786096,13.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,13.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,13.3,2.3243982855598295,0.0,0.0
2.5566844919786096,13.4,2.3243982855598295,0.0,0.0
2.5566844919786096,13.5,2.3243982855598295,0.0,0.0
2.5566844919786096,13.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,13.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,13.8,2.3243982855598295,0.0,0.0
2.5566844919786096,13.9,2.3243982855598295,0.0,0.0
2.5566844919786096,14.0,2.3243982855598295,0.0,0.0
2.5566844919786096,14.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,14.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,14.3,2.3243982855598295,0.0,0.0
2.5566844919786096,14.4,2.3243982855598295,0.0,0.0
2.5566844919786096,14.5,2.3243982855598295,0.0,0.0
2.5566844919786096,14.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,14.700000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,14.8,2.3243982855598295,0.0,0.0
2.5566844919786096,14.9,2.3243982855598295,0.0,0.0
2.5566844919786096,15.0,2.3243982855598295,0.0,0.0
2.5566844919786096,15.100000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,15.200000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,15.3,2.3243982855598295,0.0,0.0
2.5566844919786096,15.4,2.3243982855598295,0.0,0.0
2.5566844919786096,15.5,2.3243982855598295,0.0,0.0
2.5566844919786096,15.600000000000001,2.3243982855598295,0.0,0.0
2.5566844919786096,15.700000000000001,2.3243982855598295,0.0,0.0
